Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM223	-1.24285137697596	3.35412608497771	-5.03385873913633	7.19827166801483e-05	0.999904720550955	-4.02426660920314
LOC116518017	-4.75450664565085	-3.28862432740336	-4.32758116413962	0.000356831295895263	0.999904720550955	-4.57925302967737
LOC116512140	-2.82658409490326	5.21533475280158	-4.21405774403709	0.000462687505760521	0.999904720550955	-3.9942781681876
LOC116517627	0.738717633653078	4.7392253629681	4.17372019614038	0.000507474510679965	0.999904720550955	-3.98516678680559
LYAR	-1.01173521344981	4.27874334008503	-4.15563944447177	0.000528938669452174	0.999904720550955	-4.02552020321852
LOC116515955	-1.79741070807694	2.24942684107045	-4.0483446592007	0.000676415283432318	0.999904720550955	-4.29656519478545
POLR3D	0.802560663099612	2.5923068094737	4.00349964482311	0.000749667226963057	0.999904720550955	-4.24219217407164
RNF145	0.758503994376488	4.0577315010242	3.94145819984145	0.000864267741629366	0.999904720550955	-4.07737447071942
MEPCE	0.700287764896969	4.81014400694521	3.6336803058156	0.0017486780237734	0.999904720550955	-4.09031651019407
TMEM14A	-1.07195037611817	5.47587113090227	-3.62116810251985	0.00179937811845638	0.999904720550955	-4.07611545918502
EXD3	0.603524978976193	4.09445842581345	3.55807598226096	0.0020780569151403	0.999904720550955	-4.1450320882719
ZFC3H1	-0.809740019678933	5.03317961746795	-3.53973924741475	0.00216677363807459	0.999904720550955	-4.0969084465567
CD151	-0.621331192693738	6.42728788659224	-3.53424323317624	0.00219408600627342	0.999904720550955	-4.11122951100672
BTLA	-1.73895743384351	2.86508785876416	-3.52963673613444	0.00221723966666155	0.999904720550955	-4.27819759318599
LOC116507141	-2.22668526595601	2.17487605702031	-3.46850518706667	0.00254832509020863	0.999904720550955	-4.35448590042978
LOC116523303	1.49690280923986	1.44053617135728	3.44810353046318	0.0026693182244887	0.999904720550955	-4.41779169922023
FAM8A1	4.95589592477562	1.51424394437713	3.39965619383117	0.00297976485152933	0.999904720550955	-4.45290833426599
LOC116517478	-1.66876026498831	7.6795692896553	-3.35642834447535	0.00328656466366562	0.999904720550955	-4.19413660939649
POMP	-0.62784650722882	5.38219532676642	-3.29812229779107	0.00374995911863167	0.999904720550955	-4.1410343379774
PRKAR2B	4.06874365673644	-1.89357615747813	3.28583575827102	0.00385548280031528	0.999904720550955	-4.57359191411293
LOC116523609	-3.81940377350484	-2.24249548397569	-3.25560250242458	0.00412767631352938	0.999904720550955	-4.57972030763162
LOC116509924	2.72813330557738	-0.141477918413606	3.25527681852229	0.00413070849816036	0.999904720550955	-4.52160960617718
FAM71D	-1.32089025762987	1.23537061485721	-3.23173383561748	0.00435576510522371	0.999904720550955	-4.444459369386
LOC116507137	-1.74996748584886	7.12779765933464	-3.2299486665935	0.00437331088288766	0.999904720550955	-4.19651229882601
PRRG3	2.51661644852888	-0.460832990258561	3.21273486659242	0.00454608109492785	0.999904720550955	-4.53671820105476
CCSER1	1.27234370154521	1.56658039302801	3.20611068447068	0.00461432713137842	0.999904720550955	-4.42201189078745
LOC116512634	1.08818954188039	2.91377965296357	3.20518383753368	0.00462395543785028	0.999904720550955	-4.30841147965643
SLC31A1	0.654860578980577	6.19140360443174	3.19478994558631	0.00473328165442648	0.999904720550955	-4.17271102533798
CHST15	0.796900138179533	3.62190948041856	3.18992771924562	0.00478528610586896	0.999904720550955	-4.24583646451318
BRCA2	-0.777141377275783	4.57746112305057	-3.18187285197986	0.00487266674900111	0.999904720550955	-4.18583817475131
LOC116517764	-2.11859571124984	-0.214689013811144	-3.1566851145728	0.00515606535543543	0.999904720550955	-4.52731521116687
MEGF8	0.609647469991527	5.54132997198354	3.15003708983968	0.00523350509726453	0.999904720550955	-4.17173659152797
LOC116504526	0.631337390550806	3.00939811691318	3.1494950557498	0.00523986871157504	0.999904720550955	-4.30791516001633
EHBP1L1	0.799717984832895	5.25155359290154	3.14384761965848	0.00530662086608607	0.999904720550955	-4.17384645716869
CCIN	-2.17374852190153	-1.7890541745357	-3.14345926630103	0.00531124147057821	0.999904720550955	-4.56879257187444
SLC39A14	1.70634325610445	1.36491433699141	3.12869939708978	0.005489786189482	0.999904720550955	-4.44081715465929
ATP7A	0.986769035563058	3.02514534084364	3.12569972676811	0.0055267797021018	0.999904720550955	-4.30940010294605
LOC116511127	-0.73520326895629	3.08627434526682	-3.11553412369036	0.00565395956391849	0.999904720550955	-4.30837177597869
LOC116511603	-1.00417597936685	3.06665403220706	-3.09866795609298	0.00587127239198998	0.999904720550955	-4.3121105436376
SALL1	1.07367480804784	5.45516409715307	3.09813099479311	0.00587832256712917	0.999904720550955	-4.18345355567308
LOC116514886	-1.17856574152422	0.343419278587517	-3.0895351314876	0.00599231035875999	0.999904720550955	-4.50207857114978
IER5L	1.47927902105004	0.509811985926595	3.08680986342431	0.00602889572756142	0.999904720550955	-4.49334762816869
LOC116506395	1.00912925000208	2.77528847387039	3.07797820238213	0.00614895308824293	0.999904720550955	-4.33988915336772
DGCR2	0.625902930871154	3.58493799286716	3.01953928587523	0.00700387427086144	0.999904720550955	-4.27922648135312
